compound_name,NO.,IUPAC_name,SMILES,CID,logBB,BBB+/BBB-,Inchi,threshold,reference,group,comments,source,MW,AMW,SLogP,SMR,TopoPSA,TopoPSA(NO),nHBAcc,nHBDon,nRot,nAromAtom,nAromBond,nRing,nHetero,nC,nN,nO,nS,HybRatio,FCSP3,apol,bpol,LabuteASA,Lipinski,GhoseFilter
remifentanil,1419,methyl 1-(3-methoxy-3-oxopropyl)-4-(n-propanoylanilino)piperidine-4-carboxylate,CCC(=O)N(c1ccccc1)C1(C(=O)OC)CCN(CCC(=O)OC)CC1,60815.0,,BBB+,"InChI=1S/C20H28N2O5/c1-4-17(23)22(16-8-6-5-7-9-16)20(19(25)27-3)11-14-21(15-12-20)13-10-18(24)26-2/h5-9H,4,10-15H2,1-3H3",-1.0,R1|R13|R19|R6|R14|R23|R24|R26|R27|R27|R27|R30|R30|R37|,B,,classification,376.1998219960008,6.83999676356365,2.0003,101.2730000000001,76.15,76.15,6,0,7,6,6,2,7,20,2,5,0,0.55,0.55,58.28020399999997,37.58579600000002,159.7660856670721,1,1
remoxipride,1614,"3-bromo-n-[[(2s)-1-ethylpyrrolidin-2-yl]methyl]-2,6-dimethoxybenzamide",CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC,54477.0,,BBB+,"InChI=1S/C16H23BrN2O3/c1-4-19-9-5-6-11(19)10-18-16(20)14-13(21-2)8-7-12(17)15(14)22-3/h7-8,11H,4-6,9-10H2,1-3H3,(H,18,20)/t11-/m0/s1",-1.0,R1|R13|R6|R24|R27|R27|R30|R30|,B,,classification,370.0892046960007,8.224204548800014,2.680400000000001,89.84820000000006,50.80000000000001,50.80000000000001,4,1,6,6,6,2,6,16,2,3,0,0.5625,0.5625,49.71223899999997,31.073761,139.6408491284441,1,1
repaglinide,5489,2-ethoxy-4-[2-[[(1s)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid,CCOc1cc(CC(=O)N[C@@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,65981.0,,BBB-,"InChI=1S/C27H36N2O4/c1-4-33-25-17-20(12-13-22(25)27(31)32)18-26(30)28-23(16-19(2)3)21-10-6-7-11-24(21)29-14-8-5-9-15-29/h6-7,10-13,17,19,23H,4-5,8-9,14-16,18H2,1-3H3,(H,28,30)(H,31,32)/t23-/m0/s1",,R15|,C,,classification,452.267507632001,6.554601559884072,5.219900000000005,131.1190000000001,78.87,78.87,4,2,10,12,12,3,6,27,2,4,0,0.4814814814814814,0.4814814814814814,74.50254799999998,41.86745200000003,196.4973169235828,0,0
"repaglinide, (-)-",7183,2-ethoxy-4-[2-[[(1r)-3-methyl-1-(2-piperidin-1-ylphenyl)butyl]amino]-2-oxoethyl]benzoic acid,CCOc1cc(CC(=O)N[C@H](CC(C)C)c2ccccc2N2CCCCC2)ccc1C(=O)O,10479034.0,,BBB+,"InChI=1S/C27H36N2O4/c1-4-33-25-17-20(12-13-22(25)27(31)32)18-26(30)28-23(16-19(2)3)21-10-6-7-11-24(21)29-14-8-5-9-15-29/h6-7,10-13,17,19,23H,4-5,8-9,14-16,18H2,1-3H3,(H,28,30)(H,31,32)/t23-/m1/s1",,R27|,C,,classification,452.267507632001,6.554601559884072,5.219900000000005,131.1190000000001,78.87,78.87,4,2,10,12,12,3,6,27,2,4,0,0.4814814814814814,0.4814814814814814,74.50254799999998,41.86745200000003,196.4973169235828,0,0
rescinnamine,1966,"methyl (1r,15s,17r,18r,19s,20s)-6,18-dimethoxy-17-[(e)-3-(3,4,5-trimethoxyphenyl)prop-2-enoyl]oxy-1,3,11,12,14,15,16,17,18,19,20,21-dodecahydroyohimban-19-carboxylate",COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)/C=C/c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,5280954.0|100005051.0|5051.0,,BBB+,"InChI=1S/C35H42N2O9/c1-40-21-8-9-22-23-11-12-37-18-20-15-29(46-30(38)10-7-19-13-27(41-2)33(43-4)28(14-19)42-3)34(44-5)31(35(39)45-6)24(20)17-26(37)32(23)36-25(22)16-21/h7-10,13-14,16,20,24,26,29,31,34,36H,11-12,15,17-18H2,1-6H3/b10-7+/t20-,24+,26-,29-,31+,34+/m1/s1",-1.0,R1|R27|R30||R16|R10|R10||R14|,B,,classification,634.2890309240012,7.207829896863649,4.570700000000004,170.3976999999995,117.78,117.78,10,1,9,15,16,6,11,35,2,9,0,0.4857142857142857,0.4857142857142857,95.873306,58.30269400000009,268.2137046647065,0,0
reserpine,1967,"methyl (1r,15s,17r,18r,19s,20s)-6,18-dimethoxy-17-(3,4,5-trimethoxybenzoyl)oxy-1,3,11,12,14,15,16,17,18,19,20,21-dodecahydroyohimban-19-carboxylate",COC(=O)[C@H]1[C@H]2C[C@@H]3c4[nH]c5cc(OC)ccc5c4CCN3C[C@H]2C[C@@H](OC(=O)c2cc(OC)c(OC)c(OC)c2)[C@@H]1OC,5770.0|100005052.0|72964111.0|nan,,BBB+,"InChI=1S/C33H40N2O9/c1-38-19-7-8-20-21-9-10-35-16-18-13-27(44-32(36)17-11-25(39-2)30(41-4)26(12-17)40-3)31(42-5)28(33(37)43-6)22(18)15-24(35)29(21)34-23(20)14-19/h7-8,11-12,14,18,22,24,27-28,31,34H,9-10,13,15-16H2,1-6H3/t18-,22+,24-,27-,28+,31+/m1/s1",-1.0,R1|R6|R27|R30|R34||R16|R10|R10||R19|R27||R27|R30|,B,,classification,608.2733808600011,7.24134977214287,4.171100000000004,160.6871999999996,117.78,117.78,10,1,8,15,16,6,11,33,2,9,0,0.5151515151515151,0.5151515151515151,91.19971999999996,56.29628000000008,256.1734234680975,0,0
"resorcinol, 2-p-mentha-1,8-dien-3-yl-5-pentyl-, (-)-(e)-",1088,"2-[(6r)-3-methyl-6-prop-1-en-2-ylcyclohex-2-en-1-yl]-5-pentylbenzene-1,3-diol",C=C(C)[C@@H]1CCC(C)=CC1c1c(O)cc(CCCCC)cc1O,26346.0,,BBB+,"InChI=1S/C21H30O2/c1-5-6-7-8-16-12-19(22)21(20(23)13-16)18-11-15(4)9-10-17(18)14(2)3/h11-13,17-18,22-23H,2,5-10H2,1,3-4H3/t17-,18?/m0/s1",-1.0,R1|R27|R30|,B,,classification,314.2245802000008,5.928765664150959,5.846500000000006,97.03660000000006,40.46,40.46,2,2,6,6,6,2,2,21,0,2,0,0.5238095238095238,0.5238095238095238,56.67778999999997,30.09621,140.1089651219404,0,0
revospirone,2495,"1,1-dioxo-2-[3-(4-pyrimidin-2-ylpiperazin-1-yl)propyl]-1,2-benzothiazol-3-one",O=C1c2ccccc2S(=O)(=O)N1CCCN1CCN(c2ncccn2)CC1,72024.0,,BBB+,"InChI=1S/C18H21N5O3S/c24-17-15-5-1-2-6-16(15)27(25,26)23(17)10-4-9-21-11-13-22(14-12-21)18-19-7-3-8-20-18/h1-3,5-8H,4,9-14H2",-1.0,R1|R13|R19|R6|R24|R27|R27|R27|R30|R30|,B,,classification,387.1365105320007,8.06534396941668,0.8333999999999997,99.96630000000005,95.09,86.71000000000001,7,0,5,12,12,4,9,18,5,3,1,0.3888888888888889,0.3888888888888889,54.86865299999999,36.00134700000001,158.0374668986374,1,1
ribavirin,223,"1-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-1,2,4-triazole-3-carboxamide",NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,5064.0|21523707.0|19143.0|37542.0|100005064.0|21825595.0|21523707.0||5064.0|5064.0|5064.0|5064.0|5064.0|5064.0|5064.0|5064.0|5064.0|,-0.67,BBB+,"InChI=1S/C8H12N4O5/c9-6(16)7-10-2-12(11-7)8-5(15)4(14)3(1-13)17-8/h2-5,8,13-15H,1H2,(H2,9,16)",-1.0,R2|R2|R8|R21|R25|R27|R46|R47|R40||R43||R1|R19|R19|R28|R6|R27|R27|R30|R36||R1|R27|R30||R16|R10||R9|,A,,classification|regression,244.080769484,8.416578258068965,-3.011499999999999,51.54930000000002,143.72,143.72,8,4,3,5,5,2,9,8,4,5,0,0.625,0.625,29.77151599999998,16.922484,95.43976537340616,1,0
riboflavin,5337,"7,8-dimethyl-10-(2,3,4,5-tetrahydroxypentyl)benzo[g]pteridine-2,4-dione",Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,1072.0,,BBB-,"InChI=1S/C17H20N4O6/c1-7-3-9-10(4-8(7)2)21(5-11(23)14(25)12(24)6-22)15-13(18-9)16(26)20-17(27)19-15/h3-4,11-12,14,22-25H,5-6H2,1-2H3,(H,20,26,27)",,R14|,C,,classification,376.1382843600005,8.002942220425544,-1.723559999999999,95.6209,161.56,161.56,9,5,5,14,15,3,10,17,4,6,0,0.4117647058823529,0.4117647058823529,50.93785999999998,26.36014,152.292324157461,1,0
rifabutin,2011,"[(7s,9e,11s,12r,13s,14r,15r,16r,17s,18s,19e,21z)-2,15,17,32-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-1'-(2-methylpropyl)-6,23-dioxospiro[8,33-dioxa-24,27,29-triazapentacyclo[23.6.1.14,7.05,31.026,30]tritriaconta-1(32),2,4,9,19,21,24,26,30-nonaene-28,4'-piperidine]-13-yl] acetate",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(c4c3C2=O)NC2(CCN(CC(C)C)CC2)N=5)=NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,135398743.0|136968143.0|135458645.0|nan,,BBB-,"InChI=1S/C46H62N4O11/c1-22(2)21-50-18-16-46(17-19-50)48-34-31-32-39(54)28(8)42-33(31)43(56)45(10,61-42)59-20-15-30(58-11)25(5)41(60-29(9)51)27(7)38(53)26(6)37(52)23(3)13-12-14-24(4)44(57)47-36(40(32)55)35(34)49-46/h12-15,20,22-23,25-27,30,37-38,41,48,52-55H,16-19,21H2,1-11H3/b13-12+,20-15+,24-14-,47-36?/t23-,25+,26+,27+,30-,37-,38+,41+,45-/m0/s1",-1.0,R1|R15|R27|R30||R19|R27||R6||R14||R27|R30|,B,,classification,846.441508804002,6.881638282959366,4.749420000000004,227.7053999999994,209.04,209.04,14,5,4,10,11,6,15,46,4,11,0,0.5869565217391305,0.5869565217391305,131.3831660000001,76.30683400000014,356.3748731113149,0,0
rifampicin,42,"[(7s,11s,12r,13s,14r,15r,16r,17s,18s)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(z)-(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C/C(C)=C\C=C\[C@@H](C)C(O)[C@@H](C)[C@H](O)[C@H](C)[C@H](OC(C)=O)[C@@H]1C,nan|135915642.0|nan|,-1.52,BBB-,"InChI=1S/C44H60N4O12/c1-22-12-11-13-23(2)36(51)25(4)37(52)26(5)41(59-28(7)49)24(3)30(57-10)14-19-58-44(8)43(56)34-32-33(38(53)27(6)42(34)60-44)40(55)35(46-31(50)20-22)29(39(32)54)21-45-48-17-15-47(9)16-18-48/h11-14,19,21,23-26,30,36-37,41,51-55H,15-18,20H2,1-10H3,(H,46,50)/b13-11+,19-14+,22-12-,45-21+/t23-,24-,25-,26+,30+,36?,37+,41-,44+/m1/s1",,R25||R6|R6|,A,,classification|regression,836.4207733600019,6.97017311133335,4.725520000000005,225.0961999999994,220.1499999999999,220.1499999999999,15,6,4,10,11,6,16,44,4,12,0,0.5454545454545454,0.5454545454545454,127.51158,73.73042000000014,350.2797009928252,0,0
rifampin (rifampicin),1981,"[2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-26-[(4-methylpiperazin-1-yl)iminomethyl]-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",COC1C=COC2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)C(C)=CC=CC(C)C(O)C(C)C(O)C(C)C(OC(C)=O)C1C,135512673.0|nan,,BBB-,"InChI=1S/C43H58N4O12/c1-21-12-11-13-22(2)42(55)45-33-28(20-44-47-17-15-46(9)16-18-47)37(52)30-31(38(33)53)36(51)26(6)40-32(30)41(54)43(8,59-40)57-19-14-29(56-10)23(3)39(58-27(7)48)25(5)35(50)24(4)34(21)49/h11-14,19-21,23-25,29,34-35,39,49-53H,15-18H2,1-10H3,(H,45,55)",-1.0,R1|R1|R19|R14|R27|R27|R27|R30|R30||R27|R30|,B,,classification,822.4051232960019,7.029103617914546,4.335420000000004,220.4791999999995,220.1499999999999,220.1499999999999,15,6,4,10,11,6,16,43,4,12,0,0.5348837209302325,0.5348837209302325,124.507994,71.72400600000013,343.9147588784286,0,0
rifamycin,2013,"[(7s,9e,11s,12r,13s,14r,15r,16r,17s,18s,19e,21z)-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(cc(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,6324616.0|60907.0|23429.0|nan,,BBB-,"InChI=1S/C37H47NO12/c1-16-11-10-12-17(2)36(46)38-23-15-24(40)26-27(32(23)44)31(43)21(6)34-28(26)35(45)37(8,50-34)48-14-13-25(47-9)18(3)33(49-22(7)39)20(5)30(42)19(4)29(16)41/h10-16,18-20,25,29-30,33,40-44H,1-9H3,(H,38,46)/b11-10+,14-13+,17-12-/t16-,18+,19+,20+,25-,29-,30+,33+,37-/m0/s1",-1.0,R1|R27|R30||R19|R27||R6||R27|R30|,B,,classification,697.3098259440013,7.1887610922062,4.754120000000005,183.8151999999996,201.31,201.31,12,6,2,10,11,5,13,37,1,12,0,0.4864864864864865,0.4864864864864865,103.853271,57.26872900000009,290.3458114990763,0,0
rifapentine,2010,"[(7s,9e,11s,12r,13s,14r,15r,16r,17s,18s,19e,21z)-26-[(4-cyclopentylpiperazin-1-yl)iminomethyl]-2,15,17,27,29-pentahydroxy-11-methoxy-3,7,12,14,16,18,22-heptamethyl-6,23-dioxo-8,30-dioxa-24-azatetracyclo[23.3.1.14,7.05,28]triaconta-1(29),2,4,9,19,21,25,27-octaen-13-yl] acetate",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(C=NN5CCN(C6CCCC6)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,135968625.0|135448133.0|135887820.0|135659016.0|nan,,BBB-,"InChI=1S/C47H64N4O12/c1-24-13-12-14-25(2)46(59)49-37-32(23-48-51-20-18-50(19-21-51)31-15-10-11-16-31)41(56)34-35(42(37)57)40(55)29(6)44-36(34)45(58)47(8,63-44)61-22-17-33(60-9)26(3)43(62-30(7)52)28(5)39(54)27(4)38(24)53/h12-14,17,22-24,26-28,31,33,38-39,43,53-57H,10-11,15-16,18-21H2,1-9H3,(H,49,59)/b13-12+,22-17+,25-14-,48-23?/t24-,26+,27+,28+,33-,38-,39+,43+,47-/m0/s1",-1.0,R1|R27|R30||R19|R14|R27||R6||R15||R27|R30|,B,,classification,876.452073488002,6.901197429039386,5.648220000000007,236.8111999999994,220.1499999999999,220.1499999999999,15,6,5,10,11,7,16,47,4,12,0,0.574468085106383,0.574468085106383,135.1887520000001,77.74324800000014,368.3686961824858,0,0
rifaximin,2012,"[(7s,9e,11s,12r,13s,14r,15r,16r,17s,18s,19e,21z)-2,15,17,36-tetrahydroxy-11-methoxy-3,7,12,14,16,18,22,30-octamethyl-6,23-dioxo-8,37-dioxa-24,27,33-triazahexacyclo[23.10.1.14,7.05,35.026,34.027,32]heptatriaconta-1(35),2,4,9,19,21,25(36),26(34),28,30,32-undecaen-13-yl] acetate",CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c5c(nc6cc(C)ccn65)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,6436173.0|53395233.0|72111.0|42608884.0|nan,,BBB-,"InChI=1S/C43H51N3O11/c1-19-14-16-46-28(18-19)44-32-29-30-37(50)25(7)40-31(29)41(52)43(9,57-40)55-17-15-27(54-10)22(4)39(56-26(8)47)24(6)36(49)23(5)35(48)20(2)12-11-13-21(3)42(53)45-33(34(32)46)38(30)51/h11-18,20,22-24,27,35-36,39,48-51H,1-10H3,(H,45,53)/b12-11+,17-15+,21-13-/t20-,22+,23+,24+,27-,35-,36+,39+,43-/m0/s1",-1.0,R1|R27|R30||R19|R14|R27||R6||R23||R27|R30|,B,,classification,785.3523594520016,7.271781106037052,6.157840000000009,213.1433999999995,198.38,198.38,13,5,2,17,20,6,14,43,3,11,0,0.4418604651162791,0.4418604651162791,117.938443,64.13155700000011,329.9359927691709,0,0
rilmenidine,5073,"n-(dicyclopropylmethyl)-4,5-dihydro-1,3-oxazol-2-amine",C1COC(NC(C2CC2)C2CC2)=N1,68712.0,,BBB-,"InChI=1S/C10H16N2O/c1-2-7(1)9(8-3-4-8)12-10-11-5-6-13-10/h7-9H,1-6H2,(H,11,12)",,R14|,C,,classification,180.126263132,6.211250452827586,1.150799999999999,50.62570000000003,33.62,33.62,3,1,3,0,0,3,3,10,2,1,0,0.9,0.9,30.37068799999997,19.497312,78.56496649578636,1,1
rilpivirine,5841,"4-[[4-[4-[(e)-2-cyanoethenyl]-2,6-dimethylanilino]pyrimidin-2-yl]amino]benzonitrile",Cc1cc(/C=C/C#N)cc(C)c1Nc1ccnc(Nc2ccc(C#N)cc2)n1,6451164.0,,BBB-,"InChI=1S/C22H18N6/c1-15-12-18(4-3-10-23)13-16(2)21(15)27-20-9-11-25-22(28-20)26-19-7-5-17(14-24)6-8-19/h3-9,11-13H,1-2H3,(H2,25,26,27,28)/b4-3+",,R23|,C,,classification,366.1592945760005,7.959984664695664,4.989100000000003,110.3174,97.42,97.42,6,2,5,18,18,3,6,22,6,0,0,0.1,0.0909090909090909,55.342274,22.617726,163.369820877867,1,1
riluzole,726,"6-(trifluoromethoxy)-1,3-benzothiazol-2-amine",Nc1nc2ccc(OC(F)(F)F)cc2s1,5070.0|5070.0|5070.0|5070.0|,0.3,BBB+,"InChI=1S/C8H5F3N2OS/c9-8(10,11)14-4-1-2-5-6(3-4)15-7(12)13-5/h1-3H,(H2,12,13)",,R27|R18|R26|,A,,classification|regression,234.00746844,11.700373422,2.7771,50.7154,76.38,48.14,4,1,1,9,10,2,7,8,2,1,1,0.125,0.125,24.26696499999999,13.121035,86.28806315228509,1,1
rimexolone,4328,"11-hydroxy-10,13,16,17-tetramethyl-17-propanoyl-7,8,9,11,12,14,15,16-octahydro-6h-cyclopenta[a]phenanthren-3-one",CCC(=O)C1(C)C(C)CC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,4460696.0|39507.0|nan,,BBB+,"InChI=1S/C24H34O3/c1-6-20(27)24(5)14(2)11-18-17-8-7-15-12-16(25)9-10-22(15,3)21(17)19(26)13-23(18,24)4/h9-10,12,14,17-19,21,26H,6-8,11,13H2,1-5H3",-1.0,R19|R27||R6||R27|R30|,B,,classification,370.2507949480009,6.069685163081982,4.496500000000005,105.9578000000001,54.37,54.37,3,1,2,0,0,4,3,24,0,3,0,0.75,0.75,65.15696199999996,35.84503800000001,162.8476669327496,1,1
rimonabant,7748,"5-(4-chlorophenyl)-1-(2,4-dichlorophenyl)-4-methyl-n-piperidin-1-ylpyrazole-3-carboxamide",Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1,104850.0,,BBB+,"InChI=1S/C22H21Cl3N4O/c1-14-20(22(30)27-28-11-3-2-4-12-28)26-29(19-10-9-17(24)13-18(19)25)21(14)15-5-7-16(23)8-6-15/h5-10,13H,2-4,11-12H2,1H3,(H,27,30)",,R37|,C,,classification,462.0780943320005,9.06035479082354,5.938620000000005,121.6572,50.16,50.16,4,1,4,17,17,4,8,22,4,1,0,0.2727272727272727,0.2727272727272727,62.48465299999999,26.315347,190.0527412905681,0,0
risperidone,335,"3-[2-[4-(6-fluoro-1,2-benzoxazol-3-yl)piperidin-1-yl]ethyl]-2-methyl-6,7,8,9-tetrahydropyrido[1,2-a]pyrimidin-4-one",Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2,nan|5073.0|100005073.0|nan|nan|nan||5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|5073.0|,-0.32,BBB+,"InChI=1S/C24H28FN3O2/c1-16-19(24(29)28-10-3-2-4-23(28)26-16)9-13-27-11-7-17(8-12-27)21-15-30-22-14-18(25)5-6-20(21)22/h5-6,14-15,17H,2-4,7-13H2,1H3",-1.0,R18|R26|R27||R25|R46|R2|R2|R27|R3|R8|R12|R21|R27|R36|R38|R39|R41|R43|R47|R49|R50|R40|R5|R20|R42|R44||R16|R10|,A,,classification|regression,409.2165553560008,7.055457850965531,4.195420000000004,114.463,51.27,51.27,5,0,4,15,16,5,6,24,3,2,0,0.5,0.5,64.21120399999998,36.36679600000001,175.0682928087356,1,1
risperidone-9-oh,180,,Cc1nc2n(c(=O)c1CCN1CCC(c3coc4cc(F)ccc34)CC1)CCCC2O,nan|nan|nan|nan|,-0.8,BBB+,"InChI=1S/C24H28FN3O3/c1-15-18(24(30)28-9-2-3-21(29)23(28)26-15)8-12-27-10-6-16(7-11-27)20-14-31-22-13-17(25)4-5-19(20)22/h4-5,13-14,16,21,29H,2-3,6-12H2,1H3",,R18|R26|R27|,A,,classification|regression,425.2114699760007,7.206974067389843,3.686320000000003,115.7188,71.5,71.5,6,1,4,15,16,5,7,24,3,3,0,0.5,0.5,65.01320399999997,36.36679600000001,179.8625265609316,1,1
ritodrine hydrochloride,5140,4-[2-[[1-hydroxy-1-(4-hydroxyphenyl)propan-2-yl]amino]ethyl]phenol,CC(NCCc1ccc(O)cc1)C(O)c1ccc(O)cc1,31729.0,,BBB-,"InChI=1S/C17H21NO3/c1-12(17(21)14-4-8-16(20)9-5-14)18-11-10-13-2-6-15(19)7-3-13/h2-9,12,17-21H,10-11H2,1H3",,R14|,C,,classification,287.1521435320006,6.836955798380966,2.352,82.34210000000003,72.72,72.72,4,4,6,12,12,2,4,17,1,3,0,0.2941176470588235,0.2941176470588235,45.89865299999997,21.637347,124.2457713377401,1,1
ritonavir,19,"1,3-thiazol-5-ylmethyl n-[(2s,3s,5s)-3-hydroxy-5-[[(2s)-3-methyl-2-[[methyl-[(2-propan-2-yl-1,3-thiazol-4-yl)methyl]carbamoyl]amino]butanoyl]amino]-1,6-diphenylhexan-2-yl]carbamate",CC(C)c1nc(CN(C)C(=O)N[C@@H](C)C(=O)C[C@@H](Cc2ccccc2)C[C@H](O)[C@H](Cc2ccccc2)NC(=O)OCc2cncs2)cs1,nan|392622.0|100005076.0|3279.0|93535511.0|nan|nan|nan|,-1.82,BBB-,"InChI=1S/C36H45N5O5S2/c1-24(2)34-39-29(22-47-34)20-41(4)35(44)38-25(3)32(42)17-28(15-26-11-7-5-8-12-26)18-33(43)31(16-27-13-9-6-10-14-27)40-36(45)46-21-30-19-37-23-48-30/h5-14,19,22-25,28,31,33,43H,15-18,20-21H2,1-4H3,(H,38,44)(H,40,45)/t25-,28+,31-,33-/m0/s1",-1.0,R18|R26|R27||R1|R13|R6|R9|R27|R30|R34||R16|R10||R19|R28|R23|R27|R36||R24|R27|R30|,A,,classification|regression,691.2862115400012,7.433185070322594,6.359700000000007,188.9161999999994,190.23,133.75,9,3,17,22,22,4,12,36,5,5,2,0.4166666666666667,0.4166666666666667,105.435685,59.53431500000009,290.1435696187976,0,0
rivaroxaban,5926,"5-chloro-n-[[2-oxo-3-[4-(3-oxomorpholin-4-yl)phenyl]-1,3-oxazolidin-5-yl]methyl]thiophene-2-carboxamide",O=C(NCC1CN(c2ccc(N3CCOCC3=O)cc2)C(=O)O1)c1ccc(Cl)s1,6433119.0,,BBB-,"InChI=1S/C19H18ClN3O5S/c20-16-6-5-15(29-16)18(25)21-9-14-10-23(19(26)28-14)13-3-1-12(2-4-13)22-7-8-27-11-17(22)24/h1-6,14H,7-11H2,(H,21,25)",,R23|,C,,classification,435.0655693560004,9.256714241617033,2.519900000000001,108.8912,116.42,88.18,6,1,5,11,11,4,10,19,3,5,1,0.3157894736842105,0.3157894736842105,56.12227399999999,31.093726,175.486129828525,1,1
rivastigmine,950,[3-[(1s)-1-(dimethylamino)ethyl]phenyl] n-ethyl-n-methylcarbamate,CCN(C)C(=O)Oc1cccc([C@H](C)N(C)C)c1,77991.0|77991.0|77991.0|77991.0|77991.0|77991.0|77991.0|77991.0|,0.88,BBB+,"InChI=1S/C14H22N2O2/c1-6-16(5)14(17)18-13-9-7-8-12(10-13)11(2)15(3)4/h7-11H,6H2,1-5H3/t11-/m0/s1",,R2|R2|R8|R21|R25|R27|R46|,A,,classification|regression,250.168127944,6.2542031986,2.759700000000001,72.87200000000004,32.78,32.78,3,0,4,6,6,1,4,14,2,2,0,0.5,0.5,41.85344599999998,28.094554,109.1456747046272,1,1
rizatriptan,5257,"n,n-dimethyl-2-[5-(1,2,4-triazol-1-ylmethyl)-1h-indol-3-yl]ethanamine",CN(C)CCc1c[nH]c2ccc(Cn3cncn3)cc12,5078.0,,BBB+,"InChI=1S/C15H19N5/c1-19(2)6-5-13-8-17-15-4-3-12(7-14(13)15)9-20-11-16-10-18-20/h3-4,7-8,10-11,17H,5-6,9H2,1-2H3",,R14|R15|R27|R34|,C,,classification,269.1640456080004,6.901642195076933,1.9118,79.68070000000003,49.74,49.74,4,1,5,14,15,3,5,15,5,0,0,0.3333333333333333,0.3333333333333333,43.21906699999998,24.190933,117.7907479584043,1,1
"rofecoxib, vioxx",476,3-(4-methylsulfonylphenyl)-4-phenyl-2h-furan-5-one,CS(=O)(=O)c1ccc(C2=C(c3ccccc3)C(=O)OC2)cc1,5090.0|5090.0|5090.0|5090.0|5090.0|5090.0|5090.0|5090.0|5090.0|5090.0|,-0.1,BBB+,"InChI=1S/C17H14O4S/c1-22(19,20)14-9-7-12(8-10-14)15-11-21-17(18)16(15)13-5-3-2-4-6-13/h2-10H,11H2,1H3",,R2|R2|R18|R20|R25|R26|R27|R27|R46|,A,,classification|regression,314.0612799280004,8.723924442444455,2.557700000000001,83.76680000000003,68.82,60.44,4,0,3,12,12,3,5,17,0,4,1,0.1176470588235294,0.1176470588235294,43.83310199999999,23.304898,128.5182394231678,1,1
